Settlement Date,Settlement Period,System Sell Price(£/MWh),System Buy Price(£/MWh),Net Imbalance Volume(MWh)
29/06/2018,8,41.1,41.1,-309.6251
29/06/2018,9,41.1,41.1,-282.2262
29/06/2018,10,41.2,41.2,-242.2387
29/06/2018,11,41.61131,41.61131,-119.3971
29/06/2018,12,41.2,41.2,-104.2139
29/06/2018,13,41.1797,41.1797,-318.6702
29/06/2018,14,41.2,41.2,-318.8451
29/06/2018,15,40.66664,40.66664,-252.0344
29/06/2018,16,41.14192,41.14192,-68.7116
29/06/2018,17,56.92,56.92,-66.0331
29/06/2018,18,56.06,56.06,-34.9483
29/06/2018,19,37.35,37.35,18.3002
29/06/2018,20,54.31,54.31,-94.7573
29/06/2018,21,42.5,42.5,-381.26
29/06/2018,22,42.5,42.5,-267.7694
29/06/2018,23,42.81,42.81,-19.1416
29/06/2018,24,61,61,65.6001
29/06/2018,25,61,61,50.2441
29/06/2018,26,36,36,-70.9494
29/06/2018,27,42.5,42.5,-350.1694
29/06/2018,28,39.51,39.51,-459.5602
29/06/2018,29,39.51,39.51,-183.8834
29/06/2018,30,42.82,42.82,-76.9
29/06/2018,31,42.81226,42.81226,-101.1436
29/06/2018,32,42.8,42.8,-180.3799
29/06/2018,33,42.63271,42.63271,-354.6501
29/06/2018,34,42.6485,42.6485,-136.704
29/06/2018,35,42.68506,42.68506,-97.4558
29/06/2018,36,77,77,99.725
29/06/2018,37,77,77,26.5249
29/06/2018,38,42.8,42.8,-16.4251
29/06/2018,39,42.8,42.8,-56.0417
29/06/2018,40,44.99,44.99,-6.3916
29/06/2018,41,42.64133,42.64133,-153.8917
29/06/2018,42,42.46789,42.46789,-285.2764
29/06/2018,43,42.75,42.75,-142.3895
29/06/2018,44,65.55,65.55,59.9511
29/06/2018,45,70.42148,70.42148,306.4644
29/06/2018,46,63.45,63.45,0.2685
29/06/2018,47,41.51519,41.51519,-151.8567
29/06/2018,48,42.18866,42.18866,-47.7213
30/06/2018,1,41.01,41.01,-123.4579
30/06/2018,2,37.5,37.5,-309.2856
30/06/2018,3,41.01,41.01,-123.9949
30/06/2018,4,60,60,12.7513
30/06/2018,5,37.51,37.51,-54.65
30/06/2018,6,37.85493,37.85493,-57.9416
30/06/2018,7,59.5446,59.5446,27.7375
30/06/2018,8,39.44,39.44,-44.6333
30/06/2018,9,40.79,40.79,-207.3516
30/06/2018,10,36,36,-186.4112
30/06/2018,11,39.25,39.25,-210.0834
30/06/2018,12,37.51,37.51,-285.0751
30/06/2018,13,37.51,37.51,-326.0418
30/06/2018,14,59.49,59.49,55.8396
30/06/2018,15,42.69618,42.69618,-1.852
30/06/2018,16,35.47771,35.47771,-63.697
30/06/2018,17,70.00725,70.00725,166.1568
30/06/2018,18,70.76949,70.76949,248.415
30/06/2018,19,62,62,234.3525
30/06/2018,20,57.78752,57.78752,106.6689
30/06/2018,21,69,69,49.9515
30/06/2018,22,69,69,91.2167
30/06/2018,23,59,59,90.054
30/06/2018,24,39.82846,39.82846,-43.9955
30/06/2018,25,39.55,39.55,-174.15
30/06/2018,26,39.55,39.55,-133.9709
30/06/2018,27,39.71476,39.71476,-49.1158
30/06/2018,28,59,59,46.294
30/06/2018,29,59,59,243.2057
30/06/2018,30,59,59,241.0736
30/06/2018,31,59,59,40.6322
30/06/2018,32,59,59,7.8739
30/06/2018,33,59,59,31.625
30/06/2018,34,65.13788,65.13788,173.1633
30/06/2018,35,69,69,122.18
30/06/2018,36,79.63,79.63,459.6897
30/06/2018,37,82,82,637.0098
30/06/2018,38,82,82,845.4036
30/06/2018,39,82,82,927.8862
30/06/2018,40,81.15953,81.15953,919.5672
30/06/2018,41,79.63,79.63,622.2897
30/06/2018,42,68,68,190.2476
30/06/2018,43,51.93,51.93,13.7818
30/06/2018,44,68,68,18.3167
30/06/2018,45,71.90853,71.90853,116.0917
30/06/2018,46,41.53247,41.53247,-56.182
30/06/2018,47,75.5,75.5,645.8168
30/06/2018,48,74.81624,74.81624,671.4654
01/07/2018,1,64.76704,64.76704,403.5933
01/07/2018,2,64.4,64.4,225.2923
01/07/2018,3,63.08068,63.08068,171.2236
01/07/2018,4,62.45291,62.45291,84.9359
01/07/2018,5,60.46253,60.46253,75.2341
01/07/2018,6,58.95,58.95,7.4226
01/07/2018,7,39.70681,39.70681,-18.3617
01/07/2018,8,34.16241,34.16241,-143.6227
01/07/2018,9,20.71,20.71,-280.6548
01/07/2018,10,20.42072,20.42072,-254.7203
01/07/2018,11,22.67,22.67,-114.0834
01/07/2018,12,58,58,20.5097
01/07/2018,13,61.3,61.3,170.4811
01/07/2018,14,61.3,61.3,347.972
01/07/2018,15,45.19004,45.19004,95.6879
01/07/2018,16,61.37202,61.37202,100.6919
01/07/2018,17,61.79807,61.79807,34.6497
01/07/2018,18,62,62,179.1928
01/07/2018,19,63.9,63.9,480.2281
01/07/2018,20,63.97,63.97,668.203
01/07/2018,21,63.97,63.97,744.5904
01/07/2018,22,63.97,63.97,873.4908
01/07/2018,23,63.97,63.97,926.0277
01/07/2018,24,63.97,63.97,956.8232
01/07/2018,25,63.97,63.97,829.95
01/07/2018,26,63.9,63.9,822.1082
01/07/2018,27,62.75716,62.75716,679.626
01/07/2018,28,62.45,62.45,487.6389
01/07/2018,29,62.45,62.45,336.0955
01/07/2018,30,62.45,62.45,302.9831
01/07/2018,31,62.48271,62.48271,411.9789
01/07/2018,32,62.45,62.45,205.3856
01/07/2018,33,62.45,62.45,224.8653
01/07/2018,34,63.9,63.9,82.7001
01/07/2018,35,64,64,177.5219
01/07/2018,36,63.99,63.99,11.328
01/07/2018,37,64,64,204.5346
01/07/2018,38,71,71,312.6334
01/07/2018,39,71,71,296.0586
01/07/2018,40,71,71,387.0526
01/07/2018,41,68.4509,68.4509,248.0566
01/07/2018,42,64,64,95.8172
01/07/2018,43,64,64,108.3196
01/07/2018,44,62,62,114.4305
01/07/2018,45,64,64,251.7783
01/07/2018,46,40.15595,40.15595,-73.3918
01/07/2018,47,63.22727,63.22727,439.8942
01/07/2018,48,61,61,290.2916
02/07/2018,1,61,61,174.9664
02/07/2018,2,61,61,339.1932
02/07/2018,3,61,61,242.9694
02/07/2018,4,59.69144,59.69144,119.9157
02/07/2018,5,60.19523,60.19523,158.8728
02/07/2018,6,59.5,59.5,93.6646
02/07/2018,7,61.09362,61.09362,372.3265
02/07/2018,8,62,62,479.7405
02/07/2018,9,62,62,516.6167
02/07/2018,10,61.42725,61.42725,396.1167
02/07/2018,11,61,61,238.5367
02/07/2018,12,40.25,40.25,-72.1838
02/07/2018,13,59.5,59.5,54.9054
02/07/2018,14,59.5,59.5,106.6778
02/07/2018,15,41.15429,41.15429,-116.9592
02/07/2018,16,64.19555,64.19555,106.8784
02/07/2018,17,42.42292,42.42292,-74.7087
02/07/2018,18,58.95601,58.95601,36.0857
02/07/2018,19,64,64,105.6583
02/07/2018,20,74.54304,74.54304,140.5834
02/07/2018,21,82,82,181.0667
02/07/2018,22,62,62,108.7918
02/07/2018,23,104.79518,104.79518,288.961
02/07/2018,24,84,84,353.8795
02/07/2018,25,74.97036,74.97036,322.1697
02/07/2018,26,63.5,63.5,77.5834
02/07/2018,27,77,77,206.2596
02/07/2018,28,68,68,88.7124
02/07/2018,29,42.8,42.8,-54.9955
02/07/2018,30,42.48449,42.48449,-295.3228
02/07/2018,31,42.8,42.8,-199.492
02/07/2018,32,73.855,73.855,33.7446
02/07/2018,33,42.54963,42.54963,-375.1184
02/07/2018,34,42.8,42.8,-244.4222
02/07/2018,35,42.8,42.8,-264.3576
02/07/2018,36,42.88341,42.88341,-156.8977
02/07/2018,37,42.81632,42.81632,-191.2635
02/07/2018,38,42.8,42.8,-298.7167
02/07/2018,39,44.04657,44.04657,-63.1461
02/07/2018,40,112.5,112.5,165.2945
02/07/2018,41,112.5,112.5,86.7717
02/07/2018,42,100.14661,100.14661,59.6989
02/07/2018,43,101.67836,101.67836,302.7379
02/07/2018,44,43.36721,43.36721,-76.3995
02/07/2018,45,42.85606,42.85606,-286.2357
02/07/2018,46,42.28641,42.28641,-511.0024
02/07/2018,47,42.39811,42.39811,-387.411
02/07/2018,48,42.86,42.86,-83.443
03/07/2018,1,40.71869,40.71869,-256.0645
03/07/2018,2,36.86,36.86,-390.7358
03/07/2018,3,36.86,36.86,-404.4491
03/07/2018,4,36.86,36.86,-386.5049
03/07/2018,5,36,36,-568.4255
03/07/2018,6,35.85,35.85,-577.9795
03/07/2018,7,32.4,32.4,-363.0658
03/07/2018,8,32.4,32.4,-373.6146
03/07/2018,9,34,34,-375.2833
03/07/2018,10,35.85,35.85,-312.4751
03/07/2018,11,40.67499,40.67499,-39.0583
03/07/2018,12,64.5,64.5,81.3772
03/07/2018,13,64.99121,64.99121,421.4689
03/07/2018,14,62.14192,62.14192,241.5609
03/07/2018,15,62.5,62.5,473.6568
03/07/2018,16,98,98,532.9666
03/07/2018,17,42.95071,42.95071,-99.9159
03/07/2018,18,43.1,43.1,-52.433
03/07/2018,19,42.75,42.75,-312.4204
03/07/2018,20,42.83712,42.83712,-463.9998
03/07/2018,21,42.91935,42.91935,-317.8296
03/07/2018,22,42.94256,42.94256,-279.2975
03/07/2018,23,43.02227,43.02227,-179.7852
03/07/2018,24,42.85,42.85,-198.5414
03/07/2018,25,51.91,51.91,-172.025
03/07/2018,26,43.5,43.5,-203.1792
03/07/2018,27,51.98,51.98,-232.8676
03/07/2018,28,42.85,42.85,-224.9205
03/07/2018,29,42.9453,42.9453,-102.9303
03/07/2018,30,43.12435,43.12435,-136.0242
03/07/2018,31,42.00657,42.00657,-489.9882
03/07/2018,32,43.15,43.15,-172.6123
03/07/2018,33,43.15,43.15,-252.496
03/07/2018,34,91.12226,91.12226,135.9222
03/07/2018,35,97.95,97.95,240.0499
03/07/2018,36,97.95,97.95,386.1462
03/07/2018,37,97.95,97.95,228.436
03/07/2018,38,94.12175,94.12175,123.0412
03/07/2018,39,43.13919,43.13919,-121.4385
03/07/2018,40,43.15,43.15,-282.4927
03/07/2018,41,43.17,43.17,-401.7786
03/07/2018,42,42.02,42.02,-901.6462
03/07/2018,43,43.17,43.17,-611.0451
03/07/2018,44,42.6436,42.6436,-702.208
03/07/2018,45,66,66,198.7677
03/07/2018,46,66,66,381.1458
03/07/2018,47,64.93995,64.93995,648.5598
03/07/2018,48,63.49103,63.49103,454.0248
04/07/2018,1,41.88754,41.88754,-189.4331
04/07/2018,2,43.25,43.25,-37.4486
04/07/2018,3,43.25,43.25,-14.1666
04/07/2018,4,61.01639,61.01639,20.1638
04/07/2018,5,42.67706,42.67706,-43.4158
04/07/2018,6,41.91272,41.91272,-64.7139
04/07/2018,7,41.11,41.11,-72.0292
04/07/2018,8,41.10706,41.10706,-110.3836
04/07/2018,9,42.73775,42.73775,-28.0114
04/07/2018,10,40.96262,40.96262,-155.4598
04/07/2018,11,40.58256,40.58256,-275.9766
04/07/2018,12,40.52062,40.52062,-339.8248
04/07/2018,13,39.5317,39.5317,-661.0533
04/07/2018,14,12.91509,12.91509,-762.8259
04/07/2018,15,41.65606,41.65606,-280.8786
04/07/2018,16,42.32,42.32,-228.2352
04/07/2018,17,42.41877,42.41877,-282.0821
04/07/2018,18,43.20484,43.20484,-241.3144
04/07/2018,19,43.32013,43.32013,-80.9522
04/07/2018,20,43.28742,43.28742,-80.3023
04/07/2018,21,43.3,43.3,-17.2984
04/07/2018,22,43.3,43.3,-85.3568
04/07/2018,23,43.2809,43.2809,-146.0334
04/07/2018,24,43.26816,43.26816,-127.1022
04/07/2018,25,62.24,62.24,31.5142
04/07/2018,26,43.3,43.3,-34.381
04/07/2018,27,43.3,43.3,-17.9666
04/07/2018,28,80.6608,80.6608,70.8519
04/07/2018,29,43.31592,43.31592,-26.1221
04/07/2018,30,43.34303,43.34303,-22.9417
04/07/2018,31,43.33688,43.33688,-98.9883
04/07/2018,32,108.55,108.55,184.0213
04/07/2018,33,98,98,378.8256
04/07/2018,34,98,98,325.7014
04/07/2018,35,43.25115,43.25115,-62.1805
04/07/2018,36,43.35,43.35,-194.8235
04/07/2018,37,43.35,43.35,-212.2754
04/07/2018,38,43.51949,43.51949,-75.9139
04/07/2018,39,98,98,206.7667
04/07/2018,40,109.15,109.15,250.8055
04/07/2018,41,96.17876,96.17876,241.92
04/07/2018,42,43.3179,43.3179,-70.4299
04/07/2018,43,51.51812,51.51812,12.4236
04/07/2018,44,43.45,43.45,-2.8796
04/07/2018,45,63.75,63.75,70.3583
04/07/2018,46,40.87556,40.87556,-538.6837
04/07/2018,47,43.32017,43.32017,-118.7788
04/07/2018,48,67.5,67.5,216.8306
05/07/2018,1,59,59,10.3654
05/07/2018,2,41.93209,41.93209,-181.464
05/07/2018,3,43.16915,43.16915,-64.043
05/07/2018,4,59.42652,59.42652,50.717
05/07/2018,5,38.6716,38.6716,-126.875
05/07/2018,6,38.29,38.29,-188.2537
05/07/2018,7,42.25,42.25,-54.9292
05/07/2018,8,38.29,38.29,-152.0334
05/07/2018,9,38.3579,38.3579,-205.3667
05/07/2018,10,38.29,38.29,-238.429
05/07/2018,11,38.59841,38.59841,-288.5824
05/07/2018,12,40.0215,40.0215,-255.2366
05/07/2018,13,42.29081,42.29081,-38.3049
05/07/2018,14,59,59,4.2077
05/07/2018,15,43.27656,43.27656,-72.425
05/07/2018,16,43.35,43.35,-75.1399
05/07/2018,17,43.35,43.35,-67.5933
05/07/2018,18,84,84,192.514
05/07/2018,19,95.24601,95.24601,303.1085
05/07/2018,20,84,84,53.0407
05/07/2018,21,43.5,43.5,-218.2247
05/07/2018,22,43.5,43.5,-145.7202
05/07/2018,23,77.66885,77.66885,169.2154
05/07/2018,24,67.5,67.5,263.2262
05/07/2018,25,68.86464,68.86464,283.166
05/07/2018,26,68.53067,68.53067,213.5611
05/07/2018,27,63.5,63.5,7.3443
05/07/2018,28,43.16611,43.16611,-69.4996
05/07/2018,29,42.94674,42.94674,-181.1373
05/07/2018,30,42.9,42.9,-434.4425
05/07/2018,31,43.45,43.45,-496.1257
05/07/2018,32,43.45,43.45,-487.5583
05/07/2018,33,43.45,43.45,-275.9167
05/07/2018,34,43.49649,43.49649,-73.9136
05/07/2018,35,84,84,89.106
05/07/2018,36,90,90,236.1234
05/07/2018,37,90,90,263.125
05/07/2018,38,90,90,392.3664
05/07/2018,39,80,80,343.5001
05/07/2018,40,84,84,482.6164
05/07/2018,41,81.74756,81.74756,349.8412
05/07/2018,42,84,84,220.4579
05/07/2018,43,104.44816,104.44816,185.6705
05/07/2018,44,79.96446,79.96446,55.3432
05/07/2018,45,80,80,116.0473
05/07/2018,46,43.5,43.5,-197.2809
05/07/2018,47,64.95,64.95,83.5505
05/07/2018,48,66,66,394.4896
06/07/2018,1,66,66,231.0677
06/07/2018,2,66,66,44.5167
06/07/2018,3,43.5,43.5,-3.6837
06/07/2018,4,42.60458,42.60458,-23.5648
06/07/2018,5,50.5,50.5,-92.0531
06/07/2018,6,59,59,32.3249
06/07/2018,7,48.42,48.42,-6.0386
06/07/2018,8,59,59,56.5999
06/07/2018,9,59.06587,59.06587,112.4794
06/07/2018,10,58.99798,58.99798,143.8203
06/07/2018,11,58.99,58.99,137.2958
06/07/2018,12,43.46,43.46,-44.7521
06/07/2018,13,50,50,2.8222
06/07/2018,14,88,88,242.3983
06/07/2018,15,113.35625,113.35625,495.7423
06/07/2018,16,100.44109,100.44109,432.0593
06/07/2018,17,99,99,457.9268
06/07/2018,18,87.00253,87.00253,314.5035
06/07/2018,19,84,84,447.0028
06/07/2018,20,82.97625,82.97625,296.0001
